case,category,prefill,decode,workload,pp,tg,line,phase,n_tokens,route_apply,label,reason,decide_us,apply_us,target
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,1477,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,1487,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,1497,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,1507,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,1517,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,1527,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,1537,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,1547,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2698,prefill,256,true,prefill,phase-prefill-route,2,16,"attn=opencl,ffn=opencl,output=opencl"
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2714,decode,1,true,decode,phase-decode-route,6,50,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2736,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2746,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2756,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2766,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2776,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2786,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2796,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2806,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2816,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2826,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2836,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2846,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2856,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2866,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg16,switch,opencl,qnn-npu,pp256_tg16,256,16,2876,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1174,prefill,256,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1383,decode,1,true,decode,phase-decode-route,4,26,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1407,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1417,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1427,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1437,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1447,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1457,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1467,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1477,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1487,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1497,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1507,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1517,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1527,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1537,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1547,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1557,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1567,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1577,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1587,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1597,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1607,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1617,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1627,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1637,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1647,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1657,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1667,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1677,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1687,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1697,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,1707,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,2858,prefill,256,true,prefill,phase-prefill-route,2,16,"attn=opencl,ffn=opencl,output=opencl"
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,2874,decode,1,true,decode,phase-decode-route,4,27,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,2896,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,2906,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,2916,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,2926,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,2936,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,2946,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,2956,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,2966,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,2976,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,2986,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,2996,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3006,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3016,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3026,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3036,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3046,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3056,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3066,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3076,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3086,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3096,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3106,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3116,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3126,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3136,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3146,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3156,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3166,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3176,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3186,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg32,switch,opencl,qnn-npu,pp256_tg32,256,32,3196,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1174,prefill,256,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1383,decode,1,true,decode,phase-decode-route,4,15,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1407,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1417,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1427,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1437,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1447,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1457,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1467,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1477,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1487,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1497,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1507,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1517,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1527,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1537,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1547,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1557,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1567,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1577,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1587,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1597,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1607,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1617,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1627,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1637,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1647,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1657,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1667,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1677,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1687,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1697,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1707,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1717,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1727,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1737,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1747,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1757,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1767,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1777,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1787,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1797,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1807,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1817,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1827,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1837,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1847,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1857,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1867,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1877,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1887,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1897,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1907,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1917,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1927,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1937,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1947,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1957,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1967,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1977,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1987,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,1997,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,2007,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,2017,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,2027,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3178,prefill,256,true,prefill,phase-prefill-route,2,16,"attn=opencl,ffn=opencl,output=opencl"
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3194,decode,1,true,decode,phase-decode-route,6,29,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3216,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3226,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3236,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3246,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3256,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3266,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3276,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3286,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3296,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3306,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3316,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3326,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3336,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3346,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3356,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3366,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3376,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3386,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3396,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3406,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3416,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3426,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3436,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3446,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3456,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3466,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3476,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3486,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3496,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3506,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3516,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3526,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3536,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3546,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3556,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3566,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3576,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3586,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3596,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3606,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3616,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3626,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3636,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3646,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3656,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3666,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3676,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3686,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3696,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3706,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3716,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3726,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3736,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3746,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3756,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3766,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3776,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3786,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3796,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3806,decode,1,false,,,,,
switch_opencl_to_qnn_pp256_tg64,switch,opencl,qnn-npu,pp256_tg64,256,64,3816,decode,1,false,,,,,
